Datetime,Open,High,Low,Close,Volume
2022-01-13 09:30:00-05:00,200.49000549316406,200.64999389648438,198.00999450683594,198.60000610351562,98625
2022-01-13 09:31:00-05:00,198.5050048828125,198.6699981689453,197.74000549316406,198.24000549316406,20179
2022-01-13 09:32:00-05:00,198.24000549316406,198.56329345703125,197.5,197.6300048828125,15999
2022-01-13 09:33:00-05:00,197.60000610351562,197.60000610351562,196.55999755859375,196.75,24602
2022-01-13 09:34:00-05:00,196.57000732421875,196.97000122070312,196.24000549316406,196.79550170898438,11212
2022-01-13 09:35:00-05:00,196.5,196.92999267578125,196.11000061035156,196.3300018310547,15876
2022-01-13 09:36:00-05:00,196.36500549316406,197.66000366210938,196.2100067138672,197.0749969482422,25419
2022-01-13 09:37:00-05:00,196.92999267578125,197.74000549316406,196.7899932861328,196.7996063232422,13308
2022-01-13 09:38:00-05:00,196.85000610351562,197.36000061035156,196.52999877929688,196.89999389648438,13198
2022-01-13 09:39:00-05:00,196.9199981689453,198.50999450683594,196.77999877929688,197.25,13310
2022-01-13 09:40:00-05:00,197.57000732421875,197.88999938964844,196.55999755859375,196.55999755859375,7534
2022-01-13 09:41:00-05:00,196.69500732421875,197.82000732421875,196.6300048828125,197.68499755859375,85499
2022-01-13 09:42:00-05:00,197.6999969482422,197.8300018310547,196.50999450683594,196.5500030517578,13857
2022-01-13 09:43:00-05:00,196.6649932861328,196.6999969482422,195.66000366210938,196.5399932861328,35022
2022-01-13 09:44:00-05:00,196.2100067138672,196.77999877929688,196.00999450683594,196.60000610351562,8676
2022-01-13 09:45:00-05:00,196.61000061035156,196.61000061035156,194.3800048828125,194.5,39533
2022-01-13 09:46:00-05:00,194.52000427246094,194.97000122070312,194.44009399414062,194.5399932861328,11699
2022-01-13 09:47:00-05:00,194.67990112304688,195.64990234375,194.4423065185547,195.3300018310547,12530
2022-01-13 09:48:00-05:00,195.39500427246094,195.52999877929688,194.75,194.77999877929688,9688
2022-01-13 09:49:00-05:00,194.7899932861328,195.0,194.50999450683594,194.72000122070312,17611
2022-01-13 09:50:00-05:00,194.60000610351562,195.2281036376953,194.5800018310547,195.08990478515625,14535
2022-01-13 09:51:00-05:00,194.93499755859375,195.77499389648438,194.7100067138672,195.60000610351562,19407
2022-01-13 09:52:00-05:00,195.81309509277344,196.07000732421875,195.33009338378906,195.99000549316406,12430
2022-01-13 09:53:00-05:00,195.98500061035156,196.02999877929688,194.8000030517578,194.80999755859375,21601
2022-01-13 09:54:00-05:00,194.5500946044922,195.07000732421875,194.5500946044922,194.91000366210938,12699
2022-01-13 09:55:00-05:00,194.77999877929688,195.57000732421875,194.55349731445312,195.57000732421875,14605
2022-01-13 09:56:00-05:00,195.82000732421875,195.91000366210938,194.6999969482422,194.8800048828125,5956
2022-01-13 09:57:00-05:00,194.77499389648438,194.77499389648438,194.0,194.34500122070312,41806
2022-01-13 09:58:00-05:00,194.4499053955078,194.5399932861328,193.9199981689453,193.9499969482422,35094
2022-01-13 09:59:00-05:00,193.83999633789062,194.05999755859375,193.58999633789062,193.88999938964844,10432
2022-01-13 10:00:00-05:00,193.8800048828125,193.8800048828125,192.83999633789062,193.00149536132812,19382
2022-01-13 10:01:00-05:00,193.00489807128906,193.00489807128906,190.6999969482422,190.9635009765625,50393
2022-01-13 10:02:00-05:00,191.04989624023438,191.9799041748047,190.84539794921875,191.77560424804688,35283
2022-01-13 10:03:00-05:00,191.7866973876953,192.3267059326172,191.6999969482422,192.0,16001
2022-01-13 10:04:00-05:00,191.86000061035156,192.64999389648438,191.75,191.7899932861328,18501
2022-01-13 10:05:00-05:00,191.59970092773438,191.99000549316406,191.33360290527344,191.8000030517578,15485
2022-01-13 10:06:00-05:00,191.77999877929688,192.36000061035156,191.74000549316406,192.36000061035156,6721
2022-01-13 10:07:00-05:00,192.00999450683594,193.0,192.00999450683594,192.375,39899
2022-01-13 10:08:00-05:00,192.39999389648438,193.1699981689453,192.1699981689453,192.35560607910156,32630
2022-01-13 10:09:00-05:00,192.38999938964844,192.5924072265625,192.0,192.3415985107422,9902
2022-01-13 10:10:00-05:00,192.0500030517578,192.32989501953125,191.6999969482422,192.27000427246094,17296
2022-01-13 10:11:00-05:00,192.00999450683594,192.16000366210938,191.97000122070312,192.0500030517578,14120
2022-01-13 10:12:00-05:00,191.8300018310547,192.36500549316406,191.7899932861328,192.27999877929688,15437
2022-01-13 10:13:00-05:00,192.0500030517578,192.4499969482422,192.0500030517578,192.11000061035156,6155
2022-01-13 10:14:00-05:00,192.07000732421875,192.10110473632812,191.7100067138672,191.7100067138672,4121
2022-01-13 10:15:00-05:00,191.7550048828125,192.11000061035156,191.75,192.02999877929688,5889
2022-01-13 10:16:00-05:00,191.85000610351562,192.10000610351562,191.6999969482422,191.80499267578125,13164
2022-01-13 10:17:00-05:00,191.80499267578125,192.07000732421875,191.61000061035156,191.61000061035156,8069
2022-01-13 10:18:00-05:00,191.55250549316406,191.67999267578125,190.1999969482422,190.25999450683594,50718
2022-01-13 10:19:00-05:00,190.22999572753906,191.30999755859375,190.22999572753906,191.21499633789062,13390
2022-01-13 10:20:00-05:00,191.3300018310547,191.53379821777344,190.97999572753906,191.1699981689453,14632
2022-01-13 10:21:00-05:00,191.41250610351562,192.39990234375,191.26499938964844,192.21499633789062,8697
2022-01-13 10:22:00-05:00,192.05999755859375,192.1999969482422,191.8000030517578,191.91000366210938,10348
2022-01-13 10:23:00-05:00,191.75,191.99000549316406,191.52999877929688,191.52999877929688,22022
2022-01-13 10:24:00-05:00,191.1999969482422,191.5800018310547,191.0399932861328,191.39999389648438,5942
2022-01-13 10:25:00-05:00,191.55999755859375,191.60000610351562,190.5709991455078,190.71279907226562,8435
2022-01-13 10:26:00-05:00,190.75,191.19000244140625,190.6999969482422,191.0050048828125,10958
2022-01-13 10:27:00-05:00,191.0050048828125,191.0050048828125,190.10000610351562,190.2550048828125,18972
2022-01-13 10:28:00-05:00,190.3000030517578,190.8699951171875,190.1999969482422,190.49000549316406,14055
2022-01-13 10:29:00-05:00,190.52999877929688,190.5699005126953,190.19000244140625,190.3800048828125,24851
2022-01-13 10:30:00-05:00,190.22000122070312,190.97999572753906,189.8968963623047,190.72999572753906,56985
2022-01-13 10:31:00-05:00,190.55999755859375,190.55999755859375,190.0399932861328,190.1699981689453,10408
2022-01-13 10:32:00-05:00,190.1699981689453,190.1699981689453,189.27999877929688,189.27999877929688,27846
2022-01-13 10:33:00-05:00,189.2572021484375,189.41000366210938,189.0,189.09010314941406,19822
2022-01-13 10:34:00-05:00,189.10000610351562,189.2899932861328,188.5800018310547,188.6699981689453,21270
2022-01-13 10:35:00-05:00,188.6540069580078,188.9499969482422,188.63999938964844,188.8800048828125,11879
2022-01-13 10:36:00-05:00,188.83999633789062,189.0,188.10000610351562,188.22000122070312,46454
2022-01-13 10:37:00-05:00,188.1501007080078,188.99000549316406,188.1501007080078,188.7949981689453,24918
2022-01-13 10:38:00-05:00,188.8000030517578,189.0,188.5,188.67999267578125,16652
2022-01-13 10:39:00-05:00,188.69000244140625,188.85000610351562,188.2100067138672,188.4197998046875,20275
2022-01-13 10:40:00-05:00,188.39999389648438,188.4499969482422,188.08999633789062,188.08999633789062,33740
2022-01-13 10:41:00-05:00,188.1699981689453,188.9633026123047,188.11000061035156,188.4199981689453,19832
2022-01-13 10:42:00-05:00,188.39999389648438,188.5800018310547,188.0,188.2899932861328,25507
2022-01-13 10:43:00-05:00,188.39999389648438,188.66000366210938,188.1699981689453,188.57000732421875,17140
2022-01-13 10:44:00-05:00,188.6999969482422,188.8800048828125,188.5500030517578,188.61500549316406,19766
2022-01-13 10:45:00-05:00,188.6199951171875,188.6199951171875,188.07000732421875,188.47999572753906,18966
2022-01-13 10:46:00-05:00,188.52000427246094,188.6999969482422,188.3000030517578,188.41000366210938,14266
2022-01-13 10:47:00-05:00,188.32000732421875,188.9091033935547,187.89999389648438,188.77999877929688,35035
2022-01-13 10:48:00-05:00,188.75,189.0,187.8000030517578,187.8000030517578,25572
2022-01-13 10:49:00-05:00,187.9499969482422,187.9600067138672,187.5399932861328,187.8000030517578,31417
2022-01-13 10:50:00-05:00,187.69500732421875,188.05999755859375,187.5800018310547,187.85000610351562,26281
2022-01-13 10:51:00-05:00,187.82000732421875,187.82000732421875,187.33999633789062,187.33999633789062,26494
2022-01-13 10:52:00-05:00,187.2801055908203,187.6199951171875,187.1199951171875,187.47999572753906,15991
2022-01-13 10:53:00-05:00,187.5399932861328,187.61000061035156,187.1649932861328,187.4199981689453,28876
2022-01-13 10:54:00-05:00,187.36000061035156,187.36000061035156,186.86099243164062,187.19000244140625,24188
2022-01-13 10:55:00-05:00,187.1300048828125,187.97500610351562,187.1300048828125,187.97500610351562,26105
2022-01-13 10:56:00-05:00,187.97999572753906,188.1300048828125,187.5301055908203,187.72999572753906,22685
2022-01-13 10:57:00-05:00,187.68499755859375,187.7899932861328,187.4600067138672,187.58999633789062,18499
2022-01-13 10:58:00-05:00,187.58999633789062,188.22999572753906,187.58999633789062,188.1999969482422,10525
2022-01-13 10:59:00-05:00,188.38999938964844,188.7899932861328,188.2050018310547,188.2631072998047,20989
2022-01-13 11:00:00-05:00,188.1300048828125,188.6396026611328,188.0,188.6396026611328,13852
2022-01-13 11:01:00-05:00,188.63999938964844,188.7899932861328,188.30999755859375,188.55999755859375,18344
2022-01-13 11:02:00-05:00,188.5399932861328,188.72000122070312,188.26499938964844,188.3000030517578,10407
2022-01-13 11:03:00-05:00,188.1699981689453,188.24000549316406,187.24000549316406,187.31500244140625,17264
2022-01-13 11:04:00-05:00,187.24000549316406,188.41000366210938,187.1999969482422,188.1199951171875,14132
2022-01-13 11:05:00-05:00,188.1199951171875,188.49000549316406,187.6699981689453,188.47500610351562,8546
2022-01-13 11:06:00-05:00,188.49000549316406,189.1199951171875,188.4425048828125,188.83999633789062,21736
2022-01-13 11:07:00-05:00,188.41009521484375,188.41009521484375,188.32839965820312,188.32839965820312,23751
2022-01-13 11:08:00-05:00,188.30990600585938,188.57000732421875,188.0500030517578,188.36500549316406,9376
2022-01-13 11:09:00-05:00,188.49000549316406,188.67999267578125,188.14999389648438,188.14999389648438,6769
2022-01-13 11:10:00-05:00,188.2050018310547,188.26499938964844,187.58999633789062,187.58999633789062,19808
2022-01-13 11:11:00-05:00,187.72999572753906,188.19500732421875,187.60000610351562,187.60000610351562,9977
2022-01-13 11:12:00-05:00,187.55999755859375,187.7198944091797,187.0,187.0,16606
2022-01-13 11:13:00-05:00,187.05999755859375,187.39999389648438,186.5,186.5,15815
2022-01-13 11:14:00-05:00,186.50999450683594,187.23500061035156,186.38009643554688,187.10000610351562,21768
2022-01-13 11:15:00-05:00,187.42999267578125,187.7899932861328,187.0,187.16000366210938,18525
2022-01-13 11:16:00-05:00,187.25,187.35110473632812,187.0,187.02999877929688,15634
2022-01-13 11:17:00-05:00,187.0,187.02000427246094,186.50999450683594,186.8800048828125,22757
2022-01-13 11:18:00-05:00,187.02000427246094,187.02000427246094,186.58999633789062,186.63999938964844,5154
2022-01-13 11:19:00-05:00,186.55999755859375,187.10000610351562,186.39999389648438,186.91000366210938,11293
2022-01-13 11:20:00-05:00,186.77999877929688,187.11000061035156,186.58999633789062,187.02999877929688,9389
2022-01-13 11:21:00-05:00,187.1999969482422,187.6300048828125,187.1999969482422,187.40499877929688,20452
2022-01-13 11:22:00-05:00,187.52000427246094,187.5792999267578,187.11000061035156,187.41000366210938,11920
2022-01-13 11:23:00-05:00,187.5,187.64999389648438,187.25,187.52499389648438,18343
2022-01-13 11:24:00-05:00,187.50120544433594,188.17999267578125,187.50120544433594,188.0,15596
2022-01-13 11:25:00-05:00,188.0,188.4499969482422,187.95010375976562,188.1300048828125,51421
2022-01-13 11:26:00-05:00,187.9199981689453,188.4600067138672,187.9199981689453,188.4600067138672,9663
2022-01-13 11:27:00-05:00,188.38999938964844,188.47999572753906,188.1999969482422,188.27639770507812,6207
2022-01-13 11:28:00-05:00,188.4499969482422,189.1999969482422,188.375,189.1376953125,26185
2022-01-13 11:29:00-05:00,189.1300048828125,189.69500732421875,189.11000061035156,189.69500732421875,20047
2022-01-13 11:30:00-05:00,189.74000549316406,190.52999877929688,189.6199951171875,190.42999267578125,47194
2022-01-13 11:31:00-05:00,190.47999572753906,190.97999572753906,190.3291015625,190.97999572753906,41758
2022-01-13 11:32:00-05:00,190.97999572753906,191.0800018310547,190.5500030517578,190.6999969482422,32550
2022-01-13 11:33:00-05:00,190.7100067138672,191.0,190.36000061035156,190.70199584960938,26762
2022-01-13 11:34:00-05:00,190.6699981689453,191.19700622558594,190.6199951171875,190.875,22426
2022-01-13 11:35:00-05:00,190.97999572753906,191.13999938964844,190.8300018310547,190.94000244140625,12042
2022-01-13 11:36:00-05:00,191.09649658203125,191.77000427246094,191.07000732421875,191.72999572753906,23582
2022-01-13 11:37:00-05:00,191.7100067138672,192.11500549316406,191.6300048828125,191.80999755859375,35292
2022-01-13 11:38:00-05:00,191.8800048828125,192.22999572753906,191.7100067138672,191.7899932861328,15813
2022-01-13 11:39:00-05:00,191.7877960205078,192.1199951171875,191.77000427246094,192.05499267578125,14239
2022-01-13 11:40:00-05:00,192.11070251464844,192.22000122070312,191.55999755859375,191.55999755859375,11121
2022-01-13 11:41:00-05:00,191.64999389648438,191.66000366210938,191.09500122070312,191.13499450683594,17858
2022-01-13 11:42:00-05:00,191.0800018310547,191.13999938964844,190.66000366210938,190.89010620117188,14585
2022-01-13 11:43:00-05:00,190.96499633789062,190.96499633789062,190.47000122070312,190.47000122070312,6069
2022-01-13 11:44:00-05:00,190.17999267578125,190.24000549316406,189.80999755859375,190.08999633789062,7645
2022-01-13 11:45:00-05:00,190.22000122070312,190.22500610351562,189.54010009765625,189.6800994873047,8112
2022-01-13 11:46:00-05:00,189.67999267578125,189.67999267578125,189.32000732421875,189.47999572753906,7109
2022-01-13 11:47:00-05:00,189.40499877929688,189.6699981689453,189.34010314941406,189.4600067138672,18193
2022-01-13 11:48:00-05:00,189.5500030517578,189.66990661621094,189.44000244140625,189.52000427246094,5158
2022-01-13 11:49:00-05:00,189.52000427246094,189.61000061035156,189.30999755859375,189.466796875,7310
2022-01-13 11:50:00-05:00,189.38999938964844,189.5500030517578,189.02999877929688,189.09500122070312,13973
2022-01-13 11:51:00-05:00,189.09500122070312,189.19000244140625,188.66000366210938,188.83999633789062,11038
2022-01-13 11:52:00-05:00,188.77999877929688,189.39999389648438,188.77999877929688,189.375,12020
2022-01-13 11:53:00-05:00,189.3249969482422,189.44000244140625,189.27000427246094,189.2949981689453,10021
2022-01-13 11:54:00-05:00,189.2949981689453,189.33999633789062,188.7801055908203,188.88499450683594,11272
2022-01-13 11:55:00-05:00,188.8699951171875,189.00999450683594,188.50999450683594,189.0,9361
2022-01-13 11:56:00-05:00,188.9250030517578,188.97999572753906,188.66000366210938,188.77000427246094,9998
2022-01-13 11:57:00-05:00,188.7949981689453,188.86000061035156,188.47000122070312,188.5399932861328,8608
2022-01-13 11:58:00-05:00,188.39999389648438,188.61990356445312,188.22999572753906,188.25,5626
2022-01-13 11:59:00-05:00,188.25,188.2899932861328,188.0,188.08949279785156,4797
2022-01-13 12:00:00-05:00,187.94000244140625,188.38999938964844,187.8699951171875,188.24000549316406,8358
2022-01-13 12:01:00-05:00,188.14999389648438,188.14999389648438,187.8000030517578,187.8000030517578,6530
2022-01-13 12:02:00-05:00,187.69000244140625,187.8000030517578,187.5500030517578,187.61000061035156,21057
2022-01-13 12:03:00-05:00,187.74000549316406,187.94000244140625,187.35000610351562,187.35000610351562,11703
2022-01-13 12:04:00-05:00,187.3699951171875,187.4600067138672,187.0,187.1199951171875,13728
2022-01-13 12:05:00-05:00,187.02999877929688,187.27499389648438,186.8000030517578,186.97000122070312,27269
2022-01-13 12:06:00-05:00,186.85000610351562,187.11000061035156,186.85000610351562,186.9600067138672,9542
2022-01-13 12:07:00-05:00,186.85000610351562,187.14999389648438,186.75999450683594,187.0,28656
2022-01-13 12:08:00-05:00,187.02499389648438,187.08999633789062,186.83999633789062,186.9600067138672,7229
2022-01-13 12:09:00-05:00,187.0500030517578,187.06500244140625,186.6999969482422,186.8000946044922,17495
2022-01-13 12:10:00-05:00,186.8000030517578,187.16510009765625,186.8000030517578,187.02999877929688,10194
2022-01-13 12:11:00-05:00,186.9199981689453,187.02000427246094,186.77000427246094,186.92999267578125,12468
2022-01-13 12:12:00-05:00,186.9199981689453,186.94000244140625,186.66000366210938,186.6699981689453,4032
2022-01-13 12:13:00-05:00,186.59500122070312,186.64500427246094,186.1999969482422,186.57000732421875,31546
2022-01-13 12:14:00-05:00,186.5399932861328,186.75,186.4600067138672,186.5500030517578,15381
2022-01-13 12:15:00-05:00,186.49000549316406,186.52999877929688,186.14999389648438,186.52999877929688,18897
2022-01-13 12:16:00-05:00,186.55999755859375,186.55999755859375,186.0500946044922,186.0500946044922,8976
2022-01-13 12:17:00-05:00,186.1300048828125,186.1300048828125,185.3000030517578,185.52000427246094,37225
2022-01-13 12:18:00-05:00,185.52000427246094,185.60940551757812,185.27769470214844,185.3800048828125,11833
2022-01-13 12:19:00-05:00,185.40499877929688,185.4600067138672,185.02999877929688,185.4600067138672,10885
2022-01-13 12:20:00-05:00,185.4600067138672,185.4600067138672,185.08009338378906,185.08009338378906,7568
2022-01-13 12:21:00-05:00,185.17999267578125,185.30999755859375,185.00010681152344,185.22500610351562,9971
2022-01-13 12:22:00-05:00,185.27000427246094,185.5050048828125,185.24749755859375,185.4600067138672,17697
2022-01-13 12:23:00-05:00,185.4600067138672,185.52499389648438,185.10000610351562,185.17999267578125,14938
2022-01-13 12:24:00-05:00,185.18499755859375,185.41000366210938,185.0,185.3350067138672,21315
2022-01-13 12:25:00-05:00,185.41000366210938,185.8842010498047,185.3350067138672,185.52000427246094,10636
2022-01-13 12:26:00-05:00,185.52000427246094,185.99000549316406,185.4875946044922,185.79409790039062,9600
2022-01-13 12:27:00-05:00,185.82000732421875,185.82000732421875,185.3699951171875,185.3699951171875,4783
2022-01-13 12:28:00-05:00,185.47999572753906,185.6300048828125,185.36000061035156,185.4550018310547,5028
2022-01-13 12:29:00-05:00,185.4550018310547,185.66000366210938,185.1905059814453,185.3699951171875,11414
2022-01-13 12:30:00-05:00,185.3699951171875,185.4600067138672,185.07200622558594,185.4199981689453,8277
2022-01-13 12:31:00-05:00,185.42999267578125,185.5,185.07000732421875,185.11500549316406,6275
2022-01-13 12:32:00-05:00,185.11000061035156,185.25,184.97000122070312,185.25,16890
2022-01-13 12:33:00-05:00,185.27000427246094,185.33999633789062,184.82000732421875,184.875,6146
2022-01-13 12:34:00-05:00,184.64999389648438,185.42999267578125,184.64999389648438,185.25999450683594,20985
2022-01-13 12:35:00-05:00,185.3000030517578,186.0,185.27499389648438,185.9499969482422,15724
2022-01-13 12:36:00-05:00,185.99989318847656,186.02000427246094,185.64010620117188,185.8000030517578,12154
2022-01-13 12:37:00-05:00,185.8000030517578,186.30999755859375,185.75,185.93499755859375,17015
2022-01-13 12:38:00-05:00,185.88999938964844,185.88999938964844,185.4600067138672,185.58999633789062,12765
2022-01-13 12:39:00-05:00,185.60000610351562,185.6699981689453,185.32000732421875,185.42999267578125,6417
2022-01-13 12:40:00-05:00,185.4499969482422,185.69000244140625,185.38999938964844,185.5800018310547,4811
2022-01-13 12:41:00-05:00,185.5800018310547,186.0,185.57000732421875,185.57000732421875,6537
2022-01-13 12:42:00-05:00,185.5399932861328,185.6699981689453,185.42999267578125,185.6699981689453,4210
2022-01-13 12:43:00-05:00,185.55999755859375,185.69000244140625,185.38999938964844,185.38999938964844,4601
2022-01-13 12:44:00-05:00,185.4600067138672,185.4600067138672,185.05499267578125,185.05499267578125,9741
2022-01-13 12:45:00-05:00,185.05499267578125,185.25,184.83270263671875,184.83270263671875,15515
2022-01-13 12:46:00-05:00,184.89999389648438,185.11000061035156,184.77000427246094,184.8300018310547,4488
2022-01-13 12:47:00-05:00,184.85000610351562,184.85000610351562,184.5500030517578,184.60910034179688,4153
2022-01-13 12:48:00-05:00,184.61000061035156,184.6199951171875,183.94110107421875,184.16000366210938,27257
2022-01-13 12:49:00-05:00,184.1649932861328,184.27999877929688,183.89999389648438,183.97999572753906,11306
2022-01-13 12:50:00-05:00,184.0,184.1300048828125,183.6699981689453,183.85000610351562,12827
2022-01-13 12:51:00-05:00,183.82000732421875,184.24989318847656,183.55999755859375,184.0500030517578,25482
2022-01-13 12:52:00-05:00,184.0500030517578,184.19000244140625,183.72000122070312,183.75999450683594,16033
2022-01-13 12:53:00-05:00,183.7100067138672,183.77000427246094,183.4322967529297,183.6699981689453,19255
2022-01-13 12:54:00-05:00,183.72000122070312,183.86000061035156,183.55999755859375,183.85000610351562,9823
2022-01-13 12:55:00-05:00,183.85000610351562,183.85000610351562,183.5821075439453,183.75,19230
2022-01-13 12:56:00-05:00,183.75,184.17990112304688,183.75,184.04989624023438,15977
2022-01-13 12:57:00-05:00,183.93499755859375,184.25999450683594,183.74000549316406,184.2449951171875,30381
2022-01-13 12:58:00-05:00,184.2449951171875,184.89500427246094,184.2449951171875,184.72999572753906,16410
2022-01-13 12:59:00-05:00,184.85000610351562,185.10000610351562,184.6199951171875,184.85000610351562,16867
2022-01-13 13:00:00-05:00,184.8800048828125,184.8800048828125,184.41000366210938,184.55999755859375,12587
2022-01-13 13:01:00-05:00,184.44000244140625,184.57000732421875,183.9499969482422,184.02000427246094,16058
2022-01-13 13:02:00-05:00,184.08999633789062,184.77000427246094,184.01499938964844,184.77000427246094,19298
2022-01-13 13:03:00-05:00,184.84669494628906,184.88999938964844,184.3300018310547,184.50999450683594,7578
2022-01-13 13:04:00-05:00,184.4499969482422,185.75,184.4499969482422,185.46499633789062,27051
2022-01-13 13:05:00-05:00,185.55999755859375,186.17999267578125,185.35000610351562,185.7949981689453,14509
2022-01-13 13:06:00-05:00,185.83999633789062,186.27999877929688,185.60000610351562,186.27999877929688,31208
2022-01-13 13:07:00-05:00,186.33999633789062,186.75,186.22000122070312,186.39999389648438,17598
2022-01-13 13:08:00-05:00,186.60000610351562,186.79989624023438,186.46009826660156,186.74989318847656,16178
2022-01-13 13:09:00-05:00,186.6750030517578,186.6750030517578,186.22000122070312,186.4949951171875,16611
2022-01-13 13:10:00-05:00,186.5792999267578,186.5792999267578,186.00999450683594,186.11000061035156,9261
2022-01-13 13:11:00-05:00,186.11500549316406,186.11500549316406,185.2899932861328,185.39999389648438,15210
2022-01-13 13:12:00-05:00,185.3300018310547,185.33999633789062,184.89999389648438,185.09500122070312,16974
